track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2jihadt1H0tk4LvvGgmS9H,La Roux,Halloween Hits,In For The Kill,0.0,250160.0,False,0.627,0.973,8.0,-0.223,0.0,0.0435,0.00137,0.0,0.0851,0.894,150.063,4.0,alternative
2f14KQkkTTPbqjkBySHhwA,Royal Blood,20's Rock,Trouble's Coming,0.0,228400.0,False,0.767,0.694,1.0,-5.059,0.0,0.0384,0.0629,0.0,0.32,0.78,112.012,4.0,alternative
57E7YfHbw3SpJsQrEkQY1O,Janelle Monáe,Modern R&B Love,Make Me Feel,0.0,194230.0,True,0.859,0.413,1.0,-7.399,1.0,0.18,0.136,0.0,0.334,0.699,115.036,4.0,alternative
0ivAXyBo7oud7Xkffq4aLG,Royal Blood,Here to Forever - All New Indie,Trouble's Coming,0.0,228400.0,False,0.767,0.694,1.0,-5.059,0.0,0.0384,0.0629,0.0,0.32,0.78,112.012,4.0,alternative
67pfgJfLwgY17o31SpisHw,Molotov,TickTok Back To School 2022,Hit Me,0.0,256385.0,True,0.701,0.818,9.0,-7.623,0.0,0.0354,0.518,0.000181,0.288,0.45,90.032,4.0,alternative
0JTDayhfakCBhqdaIj9dfx,Aleks Syntek,Halloween 2022 Pop Vol. 4,Sexo Pudor Y Lágrimas,0.0,236866.0,False,0.63,0.484,8.0,-7.25,1.0,0.0313,0.892,1.33e-06,0.154,0.502,147.882,4.0,alternative
3T5o2gOsExc13J9yfo1sPF,Royal Blood,All Out Alternative,Trouble's Coming,0.0,228400.0,False,0.767,0.694,1.0,-5.059,0.0,0.0384,0.0629,0.0,0.32,0.78,112.012,4.0,alternative
2aewgnU4FvXgiML6qKLkJW,La Ley,Rock un sentimiento vol. I,Solo Ideales,0.0,293853.0,False,0.709,0.392,9.0,-17.241,0.0,0.0369,0.193,0.734,0.0631,0.951,124.074,4.0,alternative
6NXIFaZ5a9rtnhF7GAHF0U,The Verve,Hits Pop Rock 90's,Bitter Sweet Symphony - Remastered 2016,1.0,357266.0,False,0.356,0.917,9.0,-6.005,1.0,0.0487,0.0336,0.0,0.406,0.523,171.172,4.0,alternative
4OEbwdy2hgYXxShjhLtF0e,TobyMac,Santa's Christmas List,Bring On The Holidays,0.0,205482.0,False,0.588,0.723,1.0,-6.537,1.0,0.0298,0.0908,1.46e-05,0.047,0.329,124.98,4.0,alternative
1PYe4YkKMsZ4JdvEZYBE6m,The Verve,Rock Workout 2023,Bitter Sweet Symphony - Remastered 2016,1.0,357266.0,False,0.356,0.917,9.0,-6.005,1.0,0.0487,0.0336,0.0,0.406,0.523,171.172,4.0,alternative
3NSLr0b5MRGgLM298WQjMZ,Fito Paez,Rock x siempre,11 Y 6,0.0,175720.0,False,0.746,0.506,7.0,-7.945,1.0,0.0267,0.159,0.0,0.273,0.35,101.361,4.0,alternative
67tATduRRXN0FrbOeyxyuH,The Verve,90's Music Grandi Successi,Bitter Sweet Symphony - Remastered 2016,0.0,357266.0,False,0.356,0.917,9.0,-6.005,1.0,0.0487,0.0336,0.0,0.406,0.523,171.172,4.0,alternative
5XEYNhZdOT7QUfoXxVSdbu,The Verve,Обратно в клас - rock,Bitter Sweet Symphony - Remastered 2016,0.0,357266.0,False,0.356,0.917,9.0,-6.005,1.0,0.0487,0.0336,0.0,0.406,0.523,171.172,4.0,alternative
34LcvhvuO7RIX0JzSw8FNe,TobyMac;Terrian,Santa's Christmas List,All I Need For Christmas,0.0,181764.0,False,0.638,0.762,10.0,-4.053,1.0,0.0976,0.0583,0.0,0.0523,0.736,170.108,4.0,alternative
4ckTIXFjIHbZkK1HxisLFG,TobyMac;Leigh Nash,Santa's Christmas List,Christmas This Year,0.0,210680.0,False,0.666,0.795,11.0,-3.762,1.0,0.0302,0.0753,0.0,0.365,0.735,94.968,4.0,alternative
0KzAbK6nItSqNh8q70tb0K,Pixies,Death to the Pixies,Where Is My Mind?,77.0,229226.0,False,0.513,0.442,4.0,-13.529,1.0,0.0343,0.00731,0.000838,0.0878,0.243,81.201,4.0,alternative
1dYw8HTRJnFpeEeMtXj99a,Linkin Park,LIVING THINGS,ROADS UNTRAVELED,65.0,229933.0,False,0.599,0.788,8.0,-6.25,0.0,0.0294,0.263,0.00525,0.155,0.581,100.001,3.0,alternative
7aUuoq4oMfLxaLa5GVUDHi,KALEO,Way down We Go,Way down We Go,64.0,219560.0,False,0.59,0.578,10.0,-5.798,0.0,0.0528,0.612,0.000162,0.0837,0.264,81.663,4.0,alternative
4hrfgsdCAOW9GYDcpNfCWv,FKA twigs;The Weeknd,Music for Rainy Days,tears in the club,0.0,196760.0,True,0.616,0.717,8.0,-6.178,1.0,0.11,0.194,9.81e-05,0.0731,0.72,167.99,4.0,alternative
1b7DozY0xHWXU1T84Lck1z,Layto;Neoni,Ghost Town,Ghost Town,62.0,193846.0,False,0.631,0.643,0.0,-5.656,1.0,0.053,0.0658,0.0,0.0937,0.528,130.099,4.0,alternative
7omxuGYsym1n2RlVf86OF9,The 1975,Being Funny In A Foreign Language,The 1975,71.0,250900.0,False,0.542,0.433,9.0,-10.47,1.0,0.0305,0.897,0.173,0.101,0.495,140.939,4.0,alternative
1djJRLSBe7UKJ7F1p3tidC,FKA twigs;The Weeknd,New Grooves,tears in the club,0.0,196760.0,True,0.616,0.717,8.0,-6.178,1.0,0.11,0.194,9.81e-05,0.0731,0.72,167.99,4.0,alternative
2M5t4tdhZ9W3Eys2HDCjbY,FKA twigs;The Weeknd,On Chill - Rap & RnB,tears in the club,0.0,196760.0,True,0.616,0.717,8.0,-6.178,1.0,0.11,0.194,9.81e-05,0.0731,0.72,167.99,4.0,alternative
0eNfURq0r0oNSwFyw1VuVT,The 1975,Being Funny In A Foreign Language,Looking For Somebody (To Love),72.0,178617.0,True,0.522,0.957,2.0,-4.924,1.0,0.0687,0.0515,0.0014,0.144,0.917,170.91,4.0,alternative
27e73MxfZIXuWybL041U5O,FKA twigs,20's R'n'B,killer,0.0,176876.0,False,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,4.0,alternative
7wCmS9TTVUcIhRalDYFgPy,Pixies,Surfer Rosa,Where Is My Mind? - Remastered,79.0,234973.0,False,0.519,0.441,4.0,-14.178,1.0,0.0353,0.0204,0.000453,0.076,0.25,81.334,4.0,alternative
4FVIHsnonPabmiAkoNKOJa,FKA twigs,New Grooves,killer,0.0,176876.0,False,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,4.0,alternative
3CjDcS506vLoyV4qKKeTGW,FKA twigs,New RnB,killer,0.0,176876.0,False,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,4.0,alternative
3VNFbKbn4OjojpFxLzjRt1,FKA twigs,The Look - R&B Feels,killer,0.0,176876.0,False,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,4.0,alternative
3eIL2xOWktD7xXkXoQ3uHs,FKA twigs,Daily Pop Mix,killer,0.0,176876.0,False,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,4.0,alternative
3BdYUl5j3y0vE6RGmD2f3c,FKA twigs,Mellow Electronic Pop,killer,0.0,176876.0,False,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,4.0,alternative
4gi2kndWShH9kDbb9kBfs6,The Score,Metamorph,Fighter,65.0,156666.0,False,0.521,0.835,8.0,-3.717,0.0,0.0728,0.0259,0.00011,0.091,0.482,160.031,4.0,alternative
6BrLfEagscVPCOxQa0uNxG,FKA twigs;The Weeknd,20s Love Songs,tears in the club,1.0,196760.0,True,0.616,0.717,8.0,-6.178,1.0,0.11,0.194,9.81e-05,0.0731,0.72,167.99,4.0,alternative
4HU70kqhA6tRYl55kUkg0a,FKA twigs;The Weeknd,Good Vibes,tears in the club,0.0,196760.0,True,0.616,0.717,8.0,-6.178,1.0,0.11,0.194,9.81e-05,0.0731,0.72,167.99,4.0,alternative
5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters,The Colour And The Shape,Everlong,84.0,250546.0,False,0.413,0.881,11.0,-5.541,0.0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4.0,alternative
57iDDD9N9tTWe75x6qhStw,The Verve,Urban Hymns (Remastered 2016),Bitter Sweet Symphony,80.0,357266.0,False,0.356,0.917,9.0,-6.006,1.0,0.0479,0.0335,0.0,0.406,0.518,171.176,4.0,alternative
63vFGclIBFHOhszBT9kPq1,GAYLE;blackbear,a study of the human experience volume two,fmk (with blackbear),38.0,189075.0,True,0.53,0.532,2.0,-5.957,1.0,0.0569,0.111,0.0,0.188,0.536,71.797,4.0,alternative
4yqNNPoc2JCqHwp3EDLrXE,FKA twigs,Good Vibes,killer,1.0,176876.0,False,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,4.0,alternative
0SX6ObZSFQz0NcR5zdU7At,FKA twigs,Hits à suivre 2022,killer,0.0,176876.0,False,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,4.0,alternative
5sOHEiisdvTE72NZ2wFJvG,FKA twigs,I'm Blue - Hits of 2022,killer,0.0,176876.0,False,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,4.0,alternative
7jJw7oBOkzPkAfd5NSZDLO,FKA twigs,Low-Key Hits,killer,0.0,176876.0,False,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,4.0,alternative
6f1v7wq3JN2BnTkYW6xjRr,FKA twigs,Hits Hits Hits,killer,0.0,176876.0,False,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,4.0,alternative
3HGfHFy44HnhYtJIlQtDqD,FKA twigs,New Pop Classics,killer,0.0,176876.0,False,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,4.0,alternative
3WB7O03A1THXLWrtAERC3h,FKA twigs;The Weeknd,Hit After Hit,tears in the club,0.0,196760.0,True,0.616,0.717,8.0,-6.178,1.0,0.11,0.194,9.81e-05,0.0731,0.72,167.99,4.0,alternative
5kZbD9TCr2Iw9HoQFHB9Ec,FKA twigs,Your Perfect Soundtrack,killer,0.0,176876.0,False,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,4.0,alternative
0UA2BRk8pQaHUUnl45aFN0,GAYLE,a study of the human experience volume two,god has a sense of humor,36.0,170771.0,False,0.494,0.45,2.0,-8.072,1.0,0.0687,0.622,0.0,0.242,0.368,65.252,4.0,alternative
0fsLV7k09RmzVvqpcfhDUF,FKA twigs,Modern R&B Love,killer,0.0,176876.0,False,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,4.0,alternative
3EkctURiV4YfneWa7hLIeN,FKA twigs,All That Really Matters - Just Hits,killer,0.0,176876.0,False,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,4.0,alternative
4CS5ytlMoEgrGn5xt4K228,GAYLE,a study of the human experience volume two,indieedgycool,38.0,146769.0,True,0.728,0.773,11.0,-6.253,0.0,0.0764,0.0364,0.0,0.235,0.547,98.011,4.0,alternative
1MXFW3PpLyOZwn6zSzK5hT,GAYLE,a study of the human experience volume two,ALEX,43.0,174479.0,False,0.76,0.409,7.0,-7.601,0.0,0.0428,0.202,1.05e-06,0.168,0.231,101.975,4.0,alternative
5Gs6NY7QTgEq77V3DtPagv,The Phantoms,The Fight,Unstoppable Now,44.0,221576.0,False,0.64,0.791,6.0,-5.342,1.0,0.0647,0.000627,0.0636,0.0802,0.311,129.997,4.0,alternative
6Yp3K2cy35hXnWQFE1yWrJ,The Knocks;Dragonette,Mellow Electronic Pop,Slow Song,0.0,253723.0,False,0.77,0.743,6.0,-3.251,1.0,0.0299,0.0205,0.0003,0.144,0.843,123.014,4.0,alternative
4ENwi8ul77ga35Cy3WVKNG,GAYLE,a study of the human experience volume two,15,41.0,187448.0,False,0.525,0.375,7.0,-8.057,1.0,0.093,0.145,0.0,0.208,0.488,179.976,4.0,alternative
0YwBrYaPYYc8e18ZYkqhJc,The Knocks;Rivers Cuomo;Royal & the Serpent,Am I Ready - Pop Night Out,Sound the Alarm,0.0,171587.0,False,0.688,0.788,5.0,-3.064,0.0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4.0,alternative
382oL7ul0X7UKEsyRXpvAB,The Knocks;Rivers Cuomo;Royal & the Serpent,20's Rock,Sound the Alarm,0.0,171587.0,False,0.688,0.788,5.0,-3.064,0.0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4.0,alternative
3CMA6bdFwobZpvStfR2jls,Royal Blood,Rock - Best of 2022,Honeybrains,3.0,186847.0,False,0.523,0.8,9.0,-5.243,1.0,0.101,0.00537,0.0,0.398,0.604,125.886,3.0,alternative
6R1Im770Tq8UzZ2uKT01fh,The Knocks;Rivers Cuomo;Royal & the Serpent,Alternative Rock Mixtape,Sound the Alarm,0.0,171587.0,False,0.688,0.788,5.0,-3.064,0.0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4.0,alternative
0jdPUGPxzjKB3A4qqflyMH,The Knocks;Rivers Cuomo;Royal & the Serpent,Here to Forever - All New Indie,Sound the Alarm,0.0,171587.0,False,0.688,0.788,5.0,-3.064,0.0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4.0,alternative
6OsIb7RKndyPBew3traCr8,The Knocks;Rivers Cuomo;Royal & the Serpent,All Out Alternative,Sound the Alarm,0.0,171587.0,False,0.688,0.788,5.0,-3.064,0.0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4.0,alternative
4JuKzBOcFT6ZDX1bINNI1C,Royal Blood,Hot Mix Pop,Honeybrains,1.0,186847.0,False,0.523,0.8,9.0,-5.243,1.0,0.101,0.00537,0.0,0.398,0.604,125.886,3.0,alternative
7em6T7mETpDEzyPg2UArtk,Royal Blood,Rock Brandneu,Honeybrains,0.0,186847.0,False,0.523,0.8,9.0,-5.243,1.0,0.101,0.00537,0.0,0.398,0.604,125.886,3.0,alternative
54RIrgjhCmUvAwmUuDqJTA,Royal Blood,Top of the Rock,Honeybrains,0.0,186847.0,False,0.523,0.8,9.0,-5.243,1.0,0.101,0.00537,0.0,0.398,0.604,125.886,3.0,alternative
7JOIlJ9KSPIr8SRK4zl8zj,Royal Blood,Alternative Rock Mixtape,Figure It Out,0.0,184053.0,False,0.657,0.817,0.0,-4.415,1.0,0.0554,0.262,0.00679,0.248,0.651,107.992,4.0,alternative
5Zk9paAVhGvRR1N0s3e0BA,Royal Blood,Maintain Your Mojo,Figure It Out,0.0,184053.0,False,0.657,0.817,0.0,-4.415,1.0,0.0554,0.262,0.00679,0.248,0.651,107.992,4.0,alternative
5zLtABAGH8rxBXOyEgqCgl,Royal Blood,Timeless Rock Hits,Figure It Out,0.0,184053.0,False,0.657,0.817,0.0,-4.415,1.0,0.0554,0.262,0.00679,0.248,0.651,107.992,4.0,alternative
0xD23i0X1WjqMSYIxRfO80,The Neighbourhood,#000000 & #FFFFFF,Unfair,72.0,146866.0,False,0.477,0.572,8.0,-7.328,1.0,0.0319,0.00708,0.784,0.144,0.0414,194.033,4.0,alternative
7lGKEWMXVWWTt3X71Bv44I,X Ambassadors,VHS,Unsteady,74.0,193546.0,False,0.389,0.665,0.0,-6.169,1.0,0.0644,0.178,0.000732,0.116,0.199,117.055,4.0,alternative
3eHYnUFpEZjnTQag1EVxHC,You Me At Six,Night People,Take on the World,40.0,271306.0,False,0.559,0.532,2.0,-6.461,1.0,0.0302,0.157,4.28e-06,0.0927,0.11,104.02,4.0,alternative
0815caqt2Lytro5EIzMufT,Lifehouse,Lifehouse,You And Me,76.0,195493.0,False,0.459,0.427,7.0,-7.734,1.0,0.0267,0.114,0.0,0.168,0.354,139.902,3.0,alternative
35lxFAny9XDBkvE6r9j4uG,The 1975,Being Funny In A Foreign Language,Happiness,70.0,303903.0,False,0.662,0.905,11.0,-5.036,1.0,0.0383,0.0529,0.0521,0.202,0.857,117.997,4.0,alternative
6G8xvLFNkXy3HM5EbQI6c8,lovelytheband,sail away,sail away,71.0,179000.0,False,0.743,0.835,2.0,-4.655,1.0,0.029,0.25,0.0,0.0912,0.955,120.019,4.0,alternative
12g9IeQzX7xECLNxz8dpb5,The 1975,Being Funny In A Foreign Language,I'm In Love With You,71.0,262623.0,True,0.668,0.902,2.0,-3.924,1.0,0.0386,0.169,8.74e-05,0.198,0.913,119.008,4.0,alternative
5M5TD1Tlpcgq0Fj1l6Mz6Z,The 1975,Being Funny In A Foreign Language,When We Are Together,69.0,216586.0,False,0.618,0.449,2.0,-10.565,1.0,0.0435,0.383,0.0182,0.116,0.699,75.046,4.0,alternative
46gSk82duJtX3TTA182ruG,Franz Ferdinand,This fffire,This fffire - New Version,76.0,218080.0,False,0.442,0.887,4.0,-5.943,0.0,0.1,0.0259,4.57e-06,0.0655,0.637,146.358,4.0,alternative
400lQTCx3wYGgqAIHSZbNA,Linkin Park,Minutes to Midnight,Given Up,54.0,189293.0,True,0.655,0.885,7.0,-4.116,1.0,0.0438,0.00117,0.000473,0.0448,0.938,100.088,4.0,alternative
3ADpniwmJH56hAz01KnaxP,Sevyn Streeter,Drunken Wordz Sober Thoughtz,End Up,66.0,90023.0,True,0.614,0.51,11.0,-8.11,0.0,0.119,0.463,0.0,0.176,0.716,72.519,4.0,alternative
0ADZ5dmXhlfzjMw6lefoPl,Nickelback,All the Right Reasons,Far Away,73.0,238173.0,False,0.518,0.797,6.0,-5.153,1.0,0.0309,0.000681,0.0,0.107,0.293,132.918,4.0,alternative
5gRcv46AMTrosmTOqrOV3Q,Nirvana,In Utero - 20th Anniversary Remaster,Dumb,75.0,151893.0,False,0.697,0.395,6.0,-13.58,1.0,0.0281,0.428,0.653,0.173,0.876,113.589,4.0,alternative
40lKptao1hxVqA7fd1OOGp,Chris Tomlin,And If Our God Is For Us...,Our God,63.0,285160.0,False,0.509,0.778,11.0,-3.608,1.0,0.0295,0.00998,0.0,0.19,0.216,105.066,4.0,alternative
5O9Dz0h08LuBi0aVvDcylh,Skillet,Unleashed,The Resistance,69.0,232066.0,False,0.483,0.941,2.0,-3.598,0.0,0.0575,0.000526,3.5e-06,0.31,0.503,156.033,4.0,alternative
5VUQsLff8A3ruAyCdTxqzg,Casting Crowns,Casting Crowns,Who Am I,65.0,335906.0,False,0.545,0.472,11.0,-7.552,1.0,0.0279,0.434,0.0,0.0684,0.193,134.027,4.0,alternative
40ozK0lCJ0EQzVGWsCNUhk,Leeland,Better Word (Live),Way Maker - Live,67.0,503240.0,False,0.432,0.524,4.0,-8.721,1.0,0.0321,0.0289,0.0,0.682,0.183,135.956,4.0,alternative
59WN2psjkt1tyaxjspN8fp,Rage Against The Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),Killing In The Name,80.0,313573.0,True,0.466,0.833,7.0,-4.215,1.0,0.304,0.0266,0.0,0.0327,0.661,88.785,4.0,alternative
35BubUYbG7gQfwnVkg58zW,Grouplove,All Out Alternative,Tongue Tied,0.0,218013.0,False,0.56,0.936,3.0,-5.835,1.0,0.0439,0.00832,0.0,0.161,0.371,112.96,4.0,alternative
7EcqMNBI50oElY49no2wYY,Bishop Briggs,LoFi & Halloween,Dark Side,2.0,208773.0,False,0.713,0.55,9.0,-5.982,1.0,0.065,0.613,1.12e-06,0.0887,0.13,138.07,4.0,alternative
4ITIaQ64inKaI9rjRoNcLo,Bishop Briggs,Обратно в клас - rock,River,0.0,214280.0,False,0.726,0.484,2.0,-6.708,0.0,0.0477,0.274,2.42e-06,0.0874,0.561,62.492,4.0,alternative
5QcBkYPvcuDm0AYGYj0Y1h,Bishop Briggs,Halloween & Alternative,Dark Side,0.0,208773.0,False,0.713,0.55,9.0,-5.982,1.0,0.065,0.613,1.12e-06,0.0887,0.13,138.07,4.0,alternative
4BRlQ27PLKJtgnWGFISxOM,Bishop Briggs,Helloween Party,Dead Man's Arms,1.0,245173.0,False,0.535,0.508,2.0,-5.996,0.0,0.0318,0.233,0.0,0.0993,0.236,134.577,4.0,alternative
5KZl7Cymt0Vm6ol0ErO2Sp,Bishop Briggs,Pop & Halloween,Dead Man's Arms,0.0,245173.0,False,0.535,0.508,2.0,-5.996,0.0,0.0318,0.233,0.0,0.0993,0.236,134.577,4.0,alternative
6bKJa5bORXxWaEZUroSni7,Bishop Briggs,Halloween Hits,Dead Man's Arms,0.0,245173.0,False,0.535,0.508,2.0,-5.996,0.0,0.0318,0.233,0.0,0.0993,0.236,134.577,4.0,alternative
7pluJ15vmT0NZdX2lmIbBI,Third Eye Blind,Post-Millennial Noise,Deep Inside of You,0.0,250293.0,False,0.508,0.558,7.0,-6.605,1.0,0.0238,0.00351,4.18e-05,0.0822,0.16,81.599,4.0,alternative
0lNqNCVlSxOCKmGgGu2UJf,Bishop Briggs,Halloween & Alternative,JEKYLL & HIDE,0.0,196346.0,False,0.596,0.602,11.0,-4.876,0.0,0.0413,0.0352,0.0,0.0821,0.611,117.014,4.0,alternative
0wwurbloAiMd8CcLUuZJxB,Bishop Briggs,Halloween & Alternative,Dead Man's Arms,0.0,245173.0,False,0.535,0.508,2.0,-5.996,0.0,0.0318,0.233,0.0,0.0993,0.236,134.577,4.0,alternative
3dGFeK9WTwj2PAiQoaXMzB,Ol' Dirty Bastard,Rap Classics,Brooklyn Zoo,0.0,215040.0,True,0.73,0.801,11.0,-5.655,0.0,0.392,0.552,0.0,0.843,0.659,91.785,4.0,alternative
24cUJMEiMkGfdhTgt2ZUgV,Halestorm,Rock - Best of 2022,The Steeple,4.0,207445.0,False,0.43,0.981,5.0,-2.929,1.0,0.0744,0.00014,5.45e-06,0.287,0.585,157.01,4.0,alternative
6MxgblJfZf1rBOHwLmugPR,Vicente Garcia,noches de lluvia,Dos Y Siete,0.0,255826.0,False,0.791,0.635,3.0,-10.815,1.0,0.0364,0.35,0.112,0.0938,0.644,114.092,4.0,alternative
4yUk1knKtOuUEPT2iy85Xp,Halestorm,Metal,Wicked Ways,0.0,206959.0,False,0.342,0.991,2.0,-2.836,1.0,0.125,2.44e-05,0.049,0.404,0.242,176.359,4.0,alternative
3To5owsnumbjenW1G5j0VK,Los Prisioneros,Modo trabajación,Tren Al Sur,0.0,336933.0,False,0.676,0.67,9.0,-7.218,0.0,0.051,0.00565,0.00676,0.0805,0.725,90.232,4.0,alternative
51dGpRXdXyODtrBj49OvE5,Ol' Dirty Bastard,The Hip Hop Collection,Shimmy Shimmy Ya,0.0,160666.0,True,0.743,0.467,0.0,-5.429,1.0,0.0632,0.0344,0.0391,0.0716,0.125,96.238,4.0,alternative
5gRjZANENPGzKGrOsBIVUa,Bush,Post-Millennial Noise,Headful of Ghosts,0.0,261293.0,False,0.432,0.706,5.0,-5.061,1.0,0.0426,0.00108,0.0,0.378,0.29,136.981,4.0,alternative
5F2b8ExevODMQehJcEVjz9,Halestorm,Rock Brandneu,Wicked Ways,0.0,206959.0,False,0.342,0.991,2.0,-2.836,1.0,0.125,2.44e-05,0.049,0.404,0.242,176.359,4.0,alternative
7JJ2YihKiiTove86Gt12LV,Halestorm,Top of the Rock,The Steeple,0.0,207445.0,False,0.43,0.981,5.0,-2.929,1.0,0.0744,0.00014,5.45e-06,0.287,0.585,157.01,4.0,alternative
3bG1B0UTDX0UYg9qeec3gL,Halestorm,Metal Lives!,Wicked Ways,0.0,206959.0,False,0.342,0.991,2.0,-2.836,1.0,0.125,2.44e-05,0.049,0.404,0.242,176.359,4.0,alternative
0VOTuhFRaKhStVVQTHkFJ1,Ol' Dirty Bastard;Kelis;Rich Travali,OK Boomers - Top Tunes,Got Your Money - Rich Travali. Remix,0.0,239546.0,True,0.934,0.459,1.0,-7.654,1.0,0.189,0.0522,0.0,0.222,0.697,103.046,4.0,alternative
1uOe9m9bAiAY4kGnGDu1Ns,Los Prisioneros,Rock un sentimiento vol. I,Amiga Mía,0.0,244053.0,False,0.79,0.606,4.0,-7.699,1.0,0.0519,0.014,0.00488,0.133,0.903,135.276,4.0,alternative
1QcpKf67hgqKFa3mLp9KfL,La Ley,Rock un sentimiento vol. I,Prisioneros De La Piel,0.0,201146.0,False,0.733,0.282,4.0,-17.764,0.0,0.0381,0.0487,0.0139,0.0834,0.92,132.04,4.0,alternative
19zJggaQrCRG3AibCbjXcJ,La Ley,Rock un sentimiento vol. I,Si Tu No Estas Aqui,0.0,184253.0,False,0.732,0.348,2.0,-17.078,1.0,0.0476,0.0484,0.185,0.197,0.963,126.142,4.0,alternative
6dxbdD5E6SILwAfBk5NTC2,Los Prisioneros,Rock un sentimiento vol. I,Estrechez De Corazón,0.0,383573.0,False,0.66,0.742,11.0,-8.08,1.0,0.034,0.00151,4.04e-06,0.15,0.46,130.271,4.0,alternative
41cQE0wfKFnNV9dteynr92,Los Prisioneros,Modo trabajación,Estrechez De Corazón,0.0,383573.0,False,0.66,0.742,11.0,-8.08,1.0,0.034,0.00151,4.04e-06,0.15,0.46,130.271,4.0,alternative
6aUEWZkvcTFOpr8viqbRza,Los Prisioneros,Rock un sentimiento vol. I,Corazones Rojos,0.0,211626.0,False,0.775,0.507,2.0,-9.289,0.0,0.165,0.0015,3.34e-06,0.0677,0.752,92.229,4.0,alternative
3Kk30svEH2XoNsEvM3jyOP,Los Prisioneros,Modo trabajación,Corazones Rojos,0.0,211626.0,False,0.775,0.507,2.0,-9.289,0.0,0.165,0.0015,3.34e-06,0.0677,0.752,92.229,4.0,alternative
7HQb4hccUNRrB7tqQht0MH,Los Prisioneros,Rock un sentimiento vol. I,Tren Al Sur,0.0,336933.0,False,0.676,0.67,9.0,-7.218,0.0,0.051,0.00565,0.00676,0.0805,0.725,90.232,4.0,alternative
27sytaeEm6TDVMpdExyVfd,O Rappa,Só as Melhores do Pop Rock Brasileiro,A feira,0.0,239533.0,False,0.713,0.886,7.0,-7.75,1.0,0.0411,0.0012,7.68e-06,0.0496,0.9,97.983,4.0,alternative
3s0JQVCSayMTDBlpC9Hub6,Los Prisioneros,Rock un sentimiento vol. I,El Baile De Los Que Sobran,0.0,343701.0,False,0.818,0.621,0.0,-12.274,1.0,0.0528,0.297,2.5e-05,0.111,0.642,117.343,4.0,alternative
2XzziOT8OUGrDnnveRpxwI,Los Prisioneros,Fiesta temática 80s,Muevan Las Industrias,0.0,248893.0,False,0.686,0.604,11.0,-14.24,0.0,0.037,0.12,0.496,0.0907,0.553,152.474,4.0,alternative
2wXioTynVwrEWYRv6R6vEj,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Void,68.0,203666.0,False,0.534,0.582,5.0,-7.912,1.0,0.0401,0.047,0.0328,0.0883,0.346,84.183,4.0,alternative
4MTgIH5OZQHAbdBWgbKSAb,Survive Said The Prophet,MUKANJYO,MUKANJYO,64.0,192400.0,False,0.468,0.961,7.0,-4.082,1.0,0.114,0.00364,0.0,0.226,0.31,94.926,4.0,alternative
2wJ1eOCIBwoQiN7xQtrTAY,Ruel,GROWING UP IS _____,GROWING UP IS _____,67.0,233587.0,False,0.673,0.729,0.0,-5.664,1.0,0.029,0.000983,0.000107,0.226,0.482,112.535,4.0,alternative
4Sxx1wd4nnB8ob8Zsujwrs,Linkin Park,Minutes to Midnight,Shadow of the Day,52.0,290360.0,False,0.534,0.393,11.0,-7.813,1.0,0.0292,0.00479,0.0107,0.107,0.0641,110.007,4.0,alternative
